Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Estimated_deli_time,Weekend_Count,Weekday_Count,Holiday_Count,Covid,Label
0,3800.3,56,1,164560.9308,0,1,5,1,2,0.0,0,1,1,0,1,7,2,5,5,0,1
0,3800.3,100,0,63023.3352,0,1,7,4,1,1.999993333,0,1,1,1,0,3,2,7,0,0,1
0,3800.3,28,0,283605.0084,0,1,1,1,9,0.0,0,0,1,1,1,8,2,8,0,0,1
0,1791.94,168,0,196072.5984,0,1,0,1,1,0.4999975,0,2,1,1,0,9,3,5,1,1,0
4,3800.3,212,0,220581.6732,0,0,1,1,4,0.0,1,1,1,0,1,6,2,6,0,0,1
1,1791.94,16,2,108540.1884,1,0,1,1,9,0.0,1,2,1,1,0,6,2,8,3,0,1
3,3800.3,140,0,196072.5984,0,0,0,6,8,0.0,0,4,1,1,0,6,2,5,3,0,1
0,1791.94,212,0,38514.2604,0,1,1,5,5,0.090909008,0,1,1,1,0,6,4,2,0,1,1
0,1791.94,224,0,234586.8588,0,1,0,2,6,0.0,1,2,1,1,0,6,1,2,0,0,1
1,3800.3,188,0,24509.0748,1,0,2,6,4,0.249999375,0,2,1,1,0,6,2,8,0,0,1
1,3800.3,128,0,24509.0748,0,1,0,2,12,0.0,0,2,1,1,0,7,2,8,0,0,1
0,3800.3,28,0,220581.6732,1,0,0,9,9,0.0,0,1,0,1,0,5,2,7,0,0,1
0,3800.3,156,0,24509.0748,0,1,0,9,9,0.0,0,1,1,0,0,7,2,5,0,0,1
1,1791.94,28,0,322119.2688,0,0,1,1,1,0.0,0,2,1,1,1,6,2,6,0,0,1
0,1791.94,16,0,234586.8588,1,1,0,5,8,0.333332222,0,1,1,1,0,9,1,8,5,0,0
1,1791.94,16,0,220581.6732,0,0,7,9,15,0.4999975,1,1,1,0,0,6,2,7,0,0,1
1,1791.94,368,0,49018.1496,1,1,7,1,9,0.1999996,0,0,1,0,0,6,2,6,7,0,1
0,3800.3,224,0,49018.1496,0,0,9,1,1,0.0,0,0,1,0,1,5,2,5,1,1,1
2,1791.94,252,0,14005.1856,1,1,1,0,5,0.0,0,1,0,1,0,6,3,4,0,1,1
3,1791.94,16,0,196072.5984,1,1,0,1,10,0.99999,0,1,1,0,0,8,3,7,0,1,0
3,1791.94,128,1,14005.1856,0,1,1,7,9,0.142856939,1,3,1,1,0,5,3,8,0,0,1
1,3800.3,368,0,196072.5984,0,1,0,1,6,0.0,1,2,0,1,0,3,3,7,0,0,1
1,1791.94,324,0,24509.0748,0,1,0,4,2,0.0,0,0,1,1,0,7,3,5,0,0,1
2,3800.3,212,0,98036.2992,1,1,3,2,8,0.0,0,3,1,1,0,5,2,3,0,1,0
1,1791.94,184,1,175064.82,1,1,0,3,4,10.0,1,1,0,0,0,8,2,7,0,0,1
2,1791.94,188,0,220581.6732,0,1,3,6,15,0.249999375,0,0,1,1,0,6,2,6,0,0,0
2,1791.94,224,0,283605.0084,1,0,0,11,9,0.0,0,0,1,1,1,8,3,6,0,0,1
1,3800.3,80,0,24509.0748,0,1,1,5,8,0.0,1,1,1,1,0,6,3,8,0,0,1
0,1791.94,112,0,56020.7424,0,0,6,12,12,0.1999996,1,1,1,0,0,4,2,5,0,0,0
0,3800.3,124,0,24509.0748,0,1,0,2,2,0.999998333,0,0,0,1,0,9,4,8,0,0,1
1,1791.94,28,1,185568.7092,0,1,6,9,2,10.0,1,4,1,1,0,9,2,5,1,0,0
1,1791.94,56,0,49018.1496,0,1,0,4,12,0.0,0,0,0,0,0,6,2,6,0,0,1
1,1791.94,124,0,122545.374,0,1,2,9,9,0.0,0,0,1,0,0,10,2,5,0,0,0
4,1791.94,80,0,220581.6732,0,1,1,0,12,0.0,0,1,1,1,0,7,2,8,0,0,1
0,1791.94,72,2,24509.0748,0,1,1,1,14,0.0,0,2,1,1,0,9,0,9,0,0,0
2,3800.3,128,0,24509.0748,0,1,0,1,9,10.0,0,0,0,0,0,9,3,5,0,0,1
0,1791.94,124,2,220581.6732,1,1,0,1,8,0.0,0,1,1,1,0,7,3,6,0,0,1
1,3800.3,252,0,136550.5596,0,1,1,6,16,10.0,0,1,1,1,0,11,3,5,0,1,1
1,1791.94,28,0,112041.4848,1,1,0,5,1,0.0,0,1,1,0,0,3,3,9,0,0,0
1,3800.3,112,1,14005.1856,0,1,1,0,12,0.333332222,0,4,1,1,0,12,2,6,0,0,1
3,1791.94,16,0,231085.5624,1,0,7,1,9,0.166666389,0,0,1,1,0,6,2,5,0,0,1
0,3800.3,168,0,112041.4848,0,1,0,5,11,4.4999775,1,0,1,0,1,4,1,5,0,0,1
1,1791.94,28,0,24509.0748,0,1,0,5,1,4.99995,0,1,0,1,0,6,2,6,0,0,1
1,1791.94,56,0,122545.374,0,0,0,6,4,0.142856939,1,1,1,1,0,9,2,3,1,0,1
0,3800.3,100,0,196072.5984,0,0,0,1,8,4.4999775,0,1,1,0,0,5,2,5,0,0,1
-1,1791.94,140,0,38514.2604,0,0,0,1,1,0.0,0,1,0,1,0,12,1,6,5,0,0
0,3800.3,128,0,98036.2992,1,1,0,6,7,0.0,0,3,1,1,0,7,4,7,0,1,1
0,1791.94,56,1,49018.1496,0,0,0,1,8,6.4999675,0,1,1,0,0,11,2,5,0,1,1
0,3800.3,72,0,49018.1496,0,1,3,1,2,0.0,0,0,1,0,0,7,3,3,5,0,1
1,3800.3,56,2,122545.374,0,0,7,2,5,0.142856939,0,3,1,0,0,6,2,6,1,0,0
1,3800.3,224,0,24509.0748,0,1,0,9,2,0.0,1,0,1,0,0,6,3,8,0,0,1
1,3800.3,188,0,70025.928,0,1,2,0,5,0.0,0,1,1,1,0,6,2,7,3,1,1
2,3800.3,80,0,108540.1884,0,0,6,8,4,10.0,0,1,1,0,0,9,3,6,0,0,1
0,3800.3,224,0,94535.0028,0,0,0,2,1,0.333332222,1,1,1,1,1,6,2,5,0,0,1
2,3800.3,256,0,147054.4488,0,1,0,5,7,0.090909008,0,1,1,1,0,6,3,5,0,1,1
2,3800.3,28,0,87532.41,1,1,1,1,1,0.0,0,2,1,1,0,4,0,6,0,1,1
0,3800.3,28,0,24509.0748,0,0,0,9,9,10.0,0,1,1,1,0,5,2,4,0,0,0
-1,1791.94,140,1,87532.41,0,1,5,11,4,0.0,0,0,1,1,1,6,4,7,0,1,1
-1,1791.94,16,1,147054.4488,1,1,3,2,1,10.0,0,3,1,1,0,6,2,8,6,0,1
0,1791.94,56,0,108540.1884,0,1,1,1,5,0.0,1,1,1,1,0,7,2,5,0,0,1
0,3800.3,264,0,147054.4488,1,1,1,0,1,0.0,0,0,1,1,0,7,2,5,1,0,1
3,3800.3,16,0,154057.0416,0,0,0,2,5,0.0,0,0,1,1,0,2,2,7,0,0,1
0,3800.3,56,0,24509.0748,0,0,0,2,15,0.0,0,1,1,1,1,9,3,6,0,0,1
1,3800.3,112,0,24509.0748,0,1,0,2,4,0.0,1,3,1,1,0,8,2,6,0,0,1
1,3800.3,28,0,283605.0084,1,1,0,9,15,0.249999375,0,1,1,1,0,6,2,5,0,0,0
1,3800.3,28,3,24509.0748,0,0,6,9,9,0.249999375,1,1,1,1,0,6,3,5,0,0,1
2,1791.94,28,0,175064.82,0,0,0,1,9,4.99995,0,1,1,1,0,5,2,5,0,0,1
0,1791.94,224,0,231085.5624,0,0,16,9,1,0.0,0,1,1,0,1,9,2,5,0,0,0
0,3800.3,176,0,175064.82,0,0,0,8,4,0.0,1,1,1,1,0,5,4,7,0,0,1
0,1791.94,28,0,14005.1856,1,1,0,9,12,0.166666528,0,1,1,0,1,9,4,6,0,0,1
-1,3800.3,112,0,87532.41,1,0,0,2,9,0.0,0,1,1,0,0,11,2,7,0,0,0
2,3800.3,156,0,49018.1496,1,1,0,12,8,0.999998333,0,0,1,1,0,8,2,5,0,0,1
-1,3800.3,252,2,24509.0748,1,0,0,12,4,1.999993333,1,1,0,1,0,2,3,2,0,0,1
0,3800.3,16,0,154057.0416,0,0,1,12,9,1.999993333,0,4,1,1,1,8,2,6,0,0,1
0,3800.3,264,0,70025.928,1,1,1,6,2,10.0,1,3,1,1,0,6,2,5,0,0,1
2,3800.3,184,0,147054.4488,0,0,1,5,4,0.4999975,0,2,1,1,0,7,2,6,0,1,1
1,3800.3,28,0,231085.5624,0,1,1,0,2,0.0,0,2,1,1,0,7,2,7,0,0,1
0,1791.94,16,0,224082.9696,0,1,0,9,9,0.166666528,1,1,1,1,0,3,2,8,0,1,1
1,1791.94,16,0,24509.0748,1,1,0,0,1,10.0,0,0,1,1,0,12,2,5,1,0,1
0,3800.3,44,0,220581.6732,0,1,0,0,8,4.4999775,0,2,1,0,0,7,4,8,5,0,0
0,1791.94,56,0,24509.0748,1,1,6,11,12,10.0,0,2,1,0,0,7,2,4,0,0,1
2,3800.3,184,0,154057.0416,0,1,0,1,16,0.0,1,1,1,1,0,4,2,5,1,0,0
4,1791.94,16,0,38514.2604,1,0,0,6,12,0.0,0,1,1,0,0,7,2,5,0,0,1
1,3800.3,168,3,63023.3352,0,0,1,5,5,0.4999975,0,0,0,1,0,6,2,6,0,0,1
0,3800.3,256,1,87532.41,0,0,0,3,9,10.0,1,1,1,1,0,3,2,8,3,1,1
-1,1791.94,252,0,196072.5984,0,1,9,8,8,1.999993333,0,1,1,0,0,7,2,7,0,0,0
0,1791.94,28,1,87532.41,0,1,1,6,9,6.4999675,0,2,1,0,0,4,2,4,7,1,1
1,1791.94,28,0,157558.338,0,0,0,6,9,10.0,1,0,1,1,0,6,2,7,0,0,1
0,3800.3,180,0,94535.0028,1,1,11,0,2,0.0,0,1,1,1,1,6,3,5,5,0,1
0,3800.3,368,0,164560.9308,0,0,0,1,9,0.249999375,0,1,1,1,0,6,2,5,0,1,1
1,3800.3,264,0,24509.0748,1,0,0,2,8,1.999993333,1,1,1,0,0,6,2,5,0,0,0
3,3800.3,188,0,24509.0748,1,1,0,9,11,0.0,1,1,1,0,0,5,2,5,0,0,1
1,1791.94,16,0,108540.1884,0,1,1,1,4,0.0,1,1,1,0,1,7,2,6,0,0,1
0,1791.94,176,2,24509.0748,0,1,1,5,8,6.4999675,0,0,1,1,0,6,4,6,0,0,1
1,1791.94,72,0,164560.9308,1,0,0,12,8,4.99995,0,1,0,1,0,6,3,6,0,0,0
0,1791.94,368,0,63023.3352,0,1,0,4,9,0.0,0,1,1,1,0,7,2,6,0,0,1
0,1791.94,112,2,164560.9308,0,1,1,2,1,0.0,0,1,1,1,0,8,3,5,0,1,1
0,3800.3,28,0,112041.4848,0,1,13,0,15,0.249999375,0,2,1,1,0,7,2,5,5,0,0
1,1791.94,264,2,220581.6732,0,0,1,2,12,0.0,0,1,1,1,0,6,2,7,0,0,1
0,3800.3,16,1,49018.1496,1,1,6,4,15,0.999998333,0,0,1,1,1,5,3,5,5,0,1
2,3800.3,28,0,164560.9308,0,0,6,1,5,0.0,0,2,1,1,1,9,2,7,0,0,1
0,3800.3,140,0,24509.0748,0,0,16,6,9,10.0,0,2,1,1,0,3,2,3,0,0,1
2,1791.94,56,0,24509.0748,1,1,0,6,7,5.999940001,1,0,1,1,0,9,3,8,0,0,1
1,3800.3,188,1,24509.0748,0,1,1,9,4,0.0,1,1,0,1,0,10,2,5,0,0,1
1,3800.3,252,0,112041.4848,0,0,16,2,9,10.0,1,3,1,0,0,3,1,5,5,0,1
0,3800.3,180,0,154057.0416,0,1,1,1,9,10.0,1,0,0,1,0,6,2,7,0,0,1
1,1791.94,112,1,220581.6732,0,1,1,9,6,0.0,0,1,1,1,0,3,2,7,0,0,1
1,3800.3,200,0,112041.4848,0,1,2,0,10,0.0,0,2,1,1,0,6,2,8,0,0,1
1,3800.3,100,0,98036.2992,0,0,3,5,9,0.0,1,1,1,1,0,6,2,6,0,0,1
0,1791.94,224,0,231085.5624,0,0,0,0,14,0.0,0,0,1,1,0,4,2,6,0,0,1
0,1791.94,264,0,220581.6732,1,0,4,1,10,0.999998333,0,1,1,1,0,7,2,7,0,1,1
2,3800.3,252,0,112041.4848,0,0,0,9,4,10.0,1,1,1,1,0,4,3,6,0,1,1
3,1791.94,112,0,24509.0748,0,1,0,6,6,10.0,0,1,1,1,0,4,2,5,0,0,1
2,3800.3,188,0,220581.6732,0,0,0,2,2,0.999998333,0,1,1,0,0,6,3,5,0,0,1
2,3800.3,28,0,157558.338,0,1,1,4,7,10.0,1,2,1,1,1,6,2,7,0,0,1
3,1791.94,324,0,14005.1856,0,1,0,9,9,10.0,1,1,1,1,0,7,2,7,0,0,1
0,3800.3,100,0,24509.0748,1,0,1,1,11,1.999993333,1,1,1,1,0,6,3,7,0,0,1
1,3800.3,16,2,122545.374,0,0,0,0,14,0.0,1,1,1,1,0,9,2,4,0,0,1
0,3800.3,64,0,122545.374,0,1,5,6,11,10.0,0,1,1,1,1,5,2,5,0,0,0
0,3800.3,44,0,157558.338,0,1,1,9,9,0.0,1,1,1,1,0,6,2,6,0,0,1
1,1791.94,80,0,24509.0748,0,1,11,0,11,0.0,0,1,1,1,0,7,4,7,1,0,1
0,3800.3,28,0,154057.0416,0,1,1,1,9,5.999940001,1,0,1,1,0,7,2,7,0,0,1
1,3800.3,64,0,220581.6732,1,1,0,1,5,0.0,0,0,1,1,0,6,3,5,5,0,1
0,3800.3,168,0,185568.7092,1,1,1,8,9,5.999940001,1,1,1,0,0,3,2,5,5,0,1
1,3800.3,264,1,14005.1856,0,0,0,4,6,0.0,0,0,1,1,0,8,3,5,0,0,1
0,1791.94,224,0,220581.6732,0,0,1,0,2,10.0,0,2,1,1,0,3,2,6,0,1,0
2,3800.3,128,0,161059.6344,1,1,0,1,1,5.999940001,0,1,0,1,0,6,2,4,0,0,0
1,3800.3,168,2,49018.1496,0,1,7,8,8,0.0,1,1,1,1,0,6,2,3,0,0,1
0,3800.3,252,0,63023.3352,0,1,1,3,5,0.1999996,0,1,0,1,0,5,2,5,1,1,1
1,3800.3,188,0,283605.0084,0,0,0,1,14,10.0,0,2,1,0,0,5,2,8,5,0,1
5,1791.94,368,0,122545.374,1,0,1,0,4,0.090909008,1,1,1,1,0,3,2,5,5,0,1
2,1791.94,28,0,283605.0084,0,1,0,0,9,0.1999996,0,3,0,0,0,8,2,5,0,0,1
0,3800.3,252,0,164560.9308,1,1,0,6,6,10.0,0,0,1,1,0,9,2,5,1,0,1
2,3800.3,56,0,14005.1856,1,1,1,0,1,0.4999975,0,0,0,1,0,6,2,7,7,0,1
0,1791.94,56,1,157558.338,0,1,0,1,6,0.0,1,0,1,1,0,9,4,8,1,0,1
1,1791.94,176,0,49018.1496,0,1,0,12,9,10.0,0,1,0,1,0,6,2,3,0,0,1
3,1791.94,124,0,234586.8588,0,1,0,9,9,0.142856939,0,1,0,1,0,5,4,6,0,0,1
0,3800.3,16,3,185568.7092,0,0,1,7,11,10.0,0,1,1,0,0,5,2,3,0,0,0
1,1791.94,128,0,14005.1856,1,0,0,5,9,10.0,0,0,1,1,0,6,0,7,0,0,0
5,1791.94,56,3,231085.5624,0,1,6,1,9,5.999940001,0,1,0,1,0,7,2,6,0,0,1
4,1791.94,168,0,122545.374,0,1,0,8,4,0.0,0,5,1,0,0,6,2,9,0,0,1
2,3800.3,268,1,196072.5984,0,0,1,7,4,0.0,0,3,0,1,0,6,2,7,5,0,0
-1,1791.94,28,1,161059.6344,1,1,4,0,9,6.999930001,0,1,1,1,0,8,3,9,6,0,1
4,3800.3,56,0,136550.5596,1,1,6,9,9,6.999930001,0,2,1,1,0,8,2,7,0,0,1
1,1791.94,28,0,98036.2992,0,1,0,0,2,10.0,0,1,1,1,0,5,2,3,5,0,0
0,1791.94,112,0,24509.0748,0,1,1,1,4,0.0,0,1,1,1,0,11,4,5,0,0,1
4,3800.3,128,0,24509.0748,1,1,1,1,1,0.0,0,1,1,0,0,6,2,5,0,0,0
0,1791.94,56,0,234586.8588,0,0,6,4,11,0.0,0,3,1,1,0,8,2,8,0,0,1
1,3800.3,268,1,196072.5984,1,0,1,2,1,10.0,0,3,1,1,0,8,2,5,0,0,0
3,3800.3,44,0,220581.6732,0,1,6,2,1,10.0,1,1,0,0,0,3,2,8,1,0,0
-1,3800.3,140,0,196072.5984,0,1,0,0,2,0.0,1,1,1,0,0,12,2,5,0,0,1
2,3800.3,252,0,14005.1856,0,1,1,0,6,10.0,0,1,1,1,0,8,2,7,7,0,1
2,3800.3,268,1,38514.2604,0,1,0,7,8,10.0,1,1,1,1,0,4,2,3,0,0,0
0,1791.94,188,0,49018.1496,0,1,0,0,7,0.090909008,1,1,1,1,0,7,2,8,0,0,0
0,1791.94,128,0,283605.0084,1,0,1,0,1,0.4999975,0,1,1,1,0,7,2,5,6,0,1
0,3800.3,28,0,154057.0416,0,1,1,9,11,0.0,1,3,1,1,0,3,2,7,0,0,1
1,3800.3,16,0,14005.1856,0,0,0,0,2,0.0,1,2,1,0,0,5,2,4,5,0,1
5,3800.3,28,0,154057.0416,1,1,1,0,8,10.0,1,2,1,1,1,9,2,8,0,0,1
1,3800.3,28,0,112041.4848,0,1,0,1,1,0.0,0,0,1,0,0,6,2,5,0,1,0
0,3800.3,112,0,70025.928,0,0,0,0,5,0.0,0,1,1,1,0,9,2,5,0,1,0
3,1791.94,16,0,49018.1496,0,1,11,2,3,0.0,0,1,1,1,0,8,2,5,0,0,1
0,1791.94,28,0,112041.4848,0,1,0,0,1,0.0,0,0,1,1,0,8,0,6,0,0,1
1,1791.94,112,0,122545.374,1,0,0,4,2,0.0,0,1,1,1,1,5,2,5,1,0,0
1,3800.3,112,0,224082.9696,1,0,1,0,8,0.0,1,3,0,0,0,6,0,8,7,1,1
1,1791.94,80,0,154057.0416,0,1,0,3,1,0.0,0,2,1,1,0,8,0,5,5,0,1
0,3800.3,252,2,112041.4848,0,0,1,0,6,0.0,0,1,1,1,0,8,2,7,0,0,1
0,3800.3,324,0,14005.1856,0,1,1,1,6,0.0,0,1,1,0,1,3,2,5,0,0,1
2,3800.3,224,0,24509.0748,0,1,0,1,6,0.0,0,1,1,1,0,11,2,3,0,1,1
1,3800.3,224,0,63023.3352,0,1,1,1,5,0.249999375,0,1,0,1,0,7,3,8,0,0,1
0,3800.3,128,0,112041.4848,0,1,6,1,2,10.0,1,0,1,1,0,8,2,6,0,1,0
1,3800.3,224,0,49018.1496,0,1,4,9,8,0.0,0,1,1,1,1,6,1,6,0,0,0
1,3800.3,188,1,38514.2604,0,0,5,6,11,0.0,1,1,1,1,0,8,2,5,0,0,1
2,1791.94,268,0,98036.2992,0,0,1,4,1,0.090909008,1,1,1,1,0,6,2,8,1,0,1
3,1791.94,252,0,49018.1496,0,1,11,9,1,0.0,1,2,1,1,1,8,2,6,0,0,1
1,3800.3,28,2,49018.1496,0,0,0,3,16,0.142856939,0,1,1,1,0,3,2,6,5,0,1
0,3800.3,56,0,14005.1856,1,0,1,1,9,10.0,1,1,1,1,0,7,0,4,1,0,1
3,3800.3,224,0,231085.5624,0,1,0,1,2,6.999930001,0,1,1,1,0,7,3,8,0,0,1
1,3800.3,224,0,24509.0748,0,1,0,1,9,10.0,1,0,1,1,0,3,2,5,1,0,1
1,3800.3,324,1,14005.1856,0,1,1,6,9,0.0,0,1,0,1,0,6,2,8,0,1,1
1,1791.94,124,0,108540.1884,1,1,0,5,9,4.99995,0,1,1,1,0,7,2,5,0,0,0
0,1791.94,56,0,49018.1496,1,1,0,2,5,0.0,1,1,1,1,0,7,2,5,0,0,1
2,1791.94,44,2,112041.4848,0,1,0,1,3,0.0,1,1,1,1,0,5,2,5,0,0,1
4,1791.94,80,0,220581.6732,0,0,5,0,8,0.1999996,0,2,1,1,1,3,2,4,0,0,1
0,3800.3,212,0,14005.1856,1,0,0,1,1,0.0,1,2,1,1,0,7,2,6,0,0,1
3,3800.3,56,1,108540.1884,0,0,1,6,3,0.090909008,1,1,1,0,1,8,2,8,0,0,1
1,3800.3,124,0,231085.5624,1,1,1,1,1,0.0,0,3,1,0,0,3,3,3,0,0,1
1,1791.94,252,1,49018.1496,0,0,0,4,6,1.999993333,0,1,1,1,0,8,2,8,1,0,1
1,3800.3,44,0,157558.338,0,1,5,9,1,4.99995,1,0,1,0,0,6,2,8,0,0,1
0,3800.3,124,0,122545.374,1,1,0,2,3,0.4999975,0,1,1,0,1,4,2,9,1,1,1
1,1791.94,44,0,283605.0084,1,1,0,9,2,0.0,0,1,1,1,0,3,1,6,0,0,0
0,3800.3,264,0,164560.9308,1,1,4,2,7,10.0,0,2,0,0,1,7,2,5,6,0,1
1,1791.94,80,0,175064.82,1,0,2,6,4,0.0,0,2,1,1,0,9,2,3,0,0,0
0,3800.3,100,0,63023.3352,0,1,0,3,1,4.4999775,1,1,1,1,0,6,2,10,6,0,1
1,3800.3,56,1,175064.82,0,0,0,2,9,0.4999975,0,2,1,0,0,7,3,2,0,0,0
2,1791.94,16,0,231085.5624,0,0,0,5,9,0.0,1,2,1,1,0,9,2,5,1,0,1
-1,3800.3,264,0,220581.6732,1,1,1,1,2,10.0,0,0,1,1,0,7,2,5,0,0,1
0,3800.3,28,0,108540.1884,0,0,0,2,8,0.0,0,1,1,1,1,8,3,5,0,0,1
1,3800.3,28,0,283605.0084,1,1,1,11,8,0.090909008,0,0,1,1,1,6,2,6,0,0,1
1,1791.94,28,0,220581.6732,0,0,1,6,1,0.0,0,0,1,1,0,6,2,5,0,0,1
1,1791.94,28,0,136550.5596,0,1,0,2,2,10.0,0,2,1,1,1,6,2,8,0,0,1
0,1791.94,16,0,196072.5984,1,0,11,8,4,0.0,0,2,1,1,0,10,2,5,0,0,0
0,1791.94,224,3,14005.1856,0,1,0,3,4,0.0,0,1,1,1,0,6,2,8,1,0,1
2,1791.94,56,1,231085.5624,0,0,1,2,9,0.249999375,0,1,0,1,1,6,2,6,0,0,1
1,3800.3,44,0,322119.2688,0,1,0,1,14,0.333332222,1,2,1,1,0,8,2,3,0,0,1
0,1791.94,64,0,122545.374,0,0,1,6,4,0.0,0,1,1,1,0,5,2,4,5,1,1
0,1791.94,124,1,231085.5624,0,0,1,12,8,10.0,1,1,1,0,1,5,0,6,0,0,1
4,3800.3,28,0,24509.0748,0,0,1,0,7,5.999940001,0,2,1,1,0,8,2,5,0,0,1
-1,3800.3,180,0,24509.0748,1,1,6,2,1,0.0,0,2,0,1,1,11,2,6,0,0,0
1,3800.3,28,0,220581.6732,1,0,1,1,9,0.333332222,0,5,1,0,1,7,2,8,0,0,1
1,3800.3,180,0,112041.4848,1,1,0,8,4,10.0,0,1,0,1,0,8,2,5,1,0,1
1,3800.3,64,0,231085.5624,1,1,1,6,1,0.0,0,1,1,1,0,7,1,5,0,0,1
0,3800.3,184,2,122545.374,0,1,0,1,8,10.0,1,1,1,0,0,5,2,7,0,0,1
0,3800.3,112,0,14005.1856,1,0,0,0,8,0.0,0,1,1,1,0,8,4,7,0,0,1
0,3800.3,252,0,98036.2992,0,0,3,1,4,0.0,0,2,1,1,0,8,2,6,7,0,1
1,3800.3,28,0,220581.6732,0,1,1,2,8,0.0,1,3,1,1,0,11,1,6,0,1,1
0,1791.94,224,1,49018.1496,0,0,6,0,9,0.0,0,0,1,0,1,6,2,4,0,0,0
0,3800.3,252,1,14005.1856,0,1,1,1,7,0.090909008,0,1,1,1,0,3,2,6,0,0,0
1,3800.3,28,0,175064.82,0,0,0,9,9,0.249999375,0,1,1,1,0,9,2,5,0,0,1
0,3800.3,72,0,98036.2992,0,1,6,2,4,0.0,0,1,1,1,0,8,2,4,0,0,0
-1,1791.94,56,0,185568.7092,0,0,1,1,1,0.5999988,1,3,1,1,0,12,4,5,0,0,1
2,1791.94,252,0,49018.1496,0,1,0,2,1,0.0,0,3,1,1,0,8,2,6,0,0,1
0,1791.94,16,0,24509.0748,0,1,1,1,4,6.999930001,0,0,0,1,0,8,2,5,0,0,1
1,1791.94,168,0,49018.1496,0,1,1,1,1,10.0,1,2,1,1,0,8,2,5,0,0,1
1,3800.3,16,0,154057.0416,0,1,0,6,14,0.166666528,1,2,1,1,0,9,2,3,0,0,1
3,1791.94,28,2,147054.4488,0,0,5,1,1,0.0,0,0,1,0,1,6,1,5,0,0,1
4,1791.94,252,0,63023.3352,0,1,3,8,14,0.111110988,1,1,0,1,0,9,2,5,0,0,1
3,1791.94,168,0,14005.1856,0,0,1,7,6,10.0,0,0,1,1,0,7,2,5,0,0,0
-1,3800.3,176,0,14005.1856,0,1,0,9,1,0.0,1,1,1,1,1,8,2,5,0,0,1
0,3800.3,112,0,147054.4488,0,1,1,0,2,0.0,1,1,1,1,0,3,2,6,0,0,1
0,1791.94,72,0,322119.2688,0,0,1,0,7,0.0,0,2,1,0,0,5,2,5,0,1,1
0,1791.94,56,3,49018.1496,1,0,6,2,9,0.0,0,1,1,1,0,4,3,7,0,0,1
-1,1791.94,252,0,38514.2604,0,1,1,9,2,0.0,1,1,1,1,0,6,1,6,0,0,1
1,1791.94,256,0,112041.4848,1,1,0,11,11,0.333332222,1,0,1,0,0,6,3,5,0,0,1
1,3800.3,28,0,70025.928,0,0,1,4,14,0.249999375,1,5,1,0,0,6,4,5,0,0,1
1,1791.94,168,2,49018.1496,0,1,0,1,12,0.0,0,3,1,1,0,8,2,5,0,0,0
3,3800.3,252,0,112041.4848,0,1,0,5,5,0.0,0,1,1,0,0,7,2,5,0,1,1
1,3800.3,108,0,147054.4488,0,1,7,3,8,6.4999675,1,1,1,1,0,3,2,5,0,0,1
3,3800.3,56,0,24509.0748,1,0,2,1,12,10.0,1,2,0,1,0,6,1,8,0,1,1
0,3800.3,252,0,157558.338,0,0,16,11,4,10.0,0,1,1,1,0,8,2,6,0,1,0
1,3800.3,212,0,231085.5624,0,1,1,9,1,5.999940001,0,1,0,1,0,7,3,5,0,0,1
3,3800.3,256,0,147054.4488,0,0,0,0,1,1.999993333,1,1,1,0,0,8,1,4,0,0,1
0,3800.3,156,0,24509.0748,0,1,1,9,15,0.249999375,1,1,1,0,0,6,3,8,0,0,1
0,1791.94,56,1,220581.6732,0,1,0,9,7,0.0,0,1,0,0,0,12,2,5,0,0,0
1,3800.3,80,0,49018.1496,1,0,6,2,6,0.249999375,1,2,0,1,0,6,2,9,0,0,1
1,3800.3,188,0,70025.928,0,1,0,0,12,0.0,0,2,1,1,0,11,2,6,0,1,1
5,3800.3,16,0,220581.6732,0,0,0,3,1,0.0,0,3,1,1,0,4,2,7,5,0,1
0,1791.94,200,0,157558.338,0,0,0,0,11,10.0,0,1,1,0,0,7,2,6,0,0,1
2,1791.94,252,0,112041.4848,0,0,0,1,8,3.4999825,0,1,1,1,0,7,2,5,0,0,1
2,1791.94,44,1,24509.0748,0,1,0,0,1,0.0,0,2,1,0,0,7,3,6,1,0,1
0,3800.3,28,0,49018.1496,0,1,1,0,8,0.0,0,1,1,1,0,5,2,10,0,0,1
1,3800.3,56,1,154057.0416,0,0,7,2,9,0.5999988,0,1,1,1,0,8,2,7,0,0,1
4,3800.3,16,0,24509.0748,0,1,0,5,14,10.0,0,0,1,0,1,6,1,6,0,0,1
-1,1791.94,168,0,234586.8588,1,1,5,1,1,0.0,0,0,1,1,0,8,2,6,0,0,1
0,1791.94,168,0,87532.41,0,0,7,4,3,0.0,1,1,0,1,0,4,2,6,0,0,1
1,3800.3,28,0,196072.5984,0,1,1,1,1,0.0,1,1,1,1,0,5,2,6,0,0,1
2,1791.94,28,0,14005.1856,0,1,11,2,2,0.1999996,0,0,1,1,0,11,4,7,3,0,1
1,3800.3,188,0,49018.1496,0,1,1,2,1,10.0,0,1,1,1,0,7,0,6,0,0,1
1,3800.3,56,2,49018.1496,0,1,11,9,9,0.0,0,1,1,1,1,8,2,6,0,1,1
