Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_20,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Label
0,3800.3,28,0,14005.1856,1,1,1,2,1,10.0,1,1,1,1,1,0,1
0,3800.3,28,2,24509.0748,1,1,5,3,4,0.0,0,1,1,1,0,1,1
0,3800.3,44,2,14005.1856,0,1,1,9,8,10.0,0,0,3,1,1,0,1
1,3800.3,16,0,322119.2688,1,0,1,5,8,0.999998333,0,1,2,1,1,0,1
0,3800.3,100,0,147054.4488,0,1,1,9,1,0.0,0,1,1,0,1,0,1
0,1791.94,200,0,14005.1856,0,0,11,1,6,0.166666528,0,0,2,0,0,0,1
1,3800.3,16,0,283605.0084,1,0,1,3,3,0.0,0,0,2,1,1,0,1
2,1791.94,156,0,220581.6732,0,1,1,2,1,0.0,0,1,0,1,1,0,1
0,1791.94,28,0,283605.0084,0,0,1,0,1,10.0,1,0,3,1,0,0,1
3,1791.94,368,0,122545.374,1,1,0,2,11,0.4999975,0,1,3,1,0,0,1
0,3800.3,56,0,122545.374,0,1,1,2,12,0.0,0,0,0,1,1,1,1
1,3800.3,16,0,63023.3352,0,0,13,6,5,10.0,1,0,5,1,1,0,0
2,1791.94,28,2,38514.2604,1,0,1,5,9,0.0,1,0,4,1,1,0,0
0,3800.3,28,0,147054.4488,0,1,1,3,12,0.0,0,0,1,0,0,1,0
4,3800.3,28,1,49018.1496,0,1,0,0,9,0.333332222,0,1,1,1,0,0,1
-1,1791.94,28,1,49018.1496,1,0,1,1,6,0.0,0,0,0,1,0,0,1
0,3800.3,124,0,112041.4848,0,0,1,0,1,10.0,0,0,4,1,1,1,1
3,3800.3,252,0,49018.1496,1,0,0,2,2,10.0,0,1,0,1,1,0,0
4,3800.3,72,0,24509.0748,0,1,0,1,6,0.0,0,0,0,1,0,1,1
1,3800.3,252,0,14005.1856,0,0,7,1,9,0.0,0,0,0,1,0,0,1
0,3800.3,140,0,112041.4848,0,1,7,1,16,0.5999988,0,0,1,0,0,0,1
-1,3800.3,252,0,231085.5624,0,1,1,4,1,6.4999675,0,0,2,1,1,0,1
-1,1791.94,256,0,224082.9696,1,0,0,0,1,10.0,0,1,2,1,1,0,1
1,3800.3,28,0,24509.0748,0,1,6,11,11,0.0,0,1,1,1,1,0,0
0,3800.3,28,0,24509.0748,1,1,1,0,1,6.999930001,0,0,5,0,1,0,1
0,3800.3,44,0,122545.374,1,0,1,1,9,10.0,0,0,0,1,0,0,1
0,3800.3,28,0,112041.4848,0,1,1,2,12,0.0,0,0,1,0,0,0,1
2,3800.3,56,0,185568.7092,1,1,1,1,3,4.99995,0,0,2,1,0,0,1
0,3800.3,168,0,220581.6732,1,0,1,1,9,5.999940001,0,0,1,1,0,0,1
1,3800.3,112,0,24509.0748,1,0,0,2,1,0.0,1,1,0,1,1,0,1
1,1791.94,56,0,122545.374,0,1,1,1,12,0.0,0,1,2,1,0,0,0
1,3800.3,28,0,14005.1856,1,0,0,0,1,0.0,0,0,0,1,1,1,1
0,1791.94,224,0,108540.1884,0,0,1,6,5,0.0,0,0,2,1,1,1,1
0,3800.3,64,0,220581.6732,0,1,6,0,8,0.0,0,1,0,1,1,0,1
2,3800.3,28,0,220581.6732,0,1,3,12,6,0.0,0,0,1,1,1,0,1
0,3800.3,140,0,108540.1884,1,0,1,0,9,0.0,1,1,4,0,0,0,1
0,3800.3,324,0,122545.374,0,1,1,0,10,0.1999996,0,0,2,1,1,0,0
0,3800.3,176,0,224082.9696,0,1,0,2,1,10.0,0,0,0,1,1,0,1
-1,1791.94,368,0,154057.0416,0,0,0,5,8,0.99999,0,0,0,1,0,0,1
0,1791.94,124,0,14005.1856,0,0,0,2,1,10.0,0,1,1,1,0,0,1
0,3800.3,128,0,63023.3352,0,0,6,4,4,10.0,0,0,1,1,0,0,1
0,3800.3,108,0,14005.1856,0,0,6,9,2,0.0,0,0,4,1,0,0,1
1,3800.3,100,0,87532.41,0,1,0,1,11,10.0,0,0,1,1,1,0,1
0,3800.3,168,0,157558.338,0,1,1,1,1,0.090909008,1,0,0,1,1,0,1
0,3800.3,324,0,175064.82,1,1,6,2,4,10.0,0,1,3,1,1,1,0
0,3800.3,16,0,24509.0748,1,1,0,0,2,0.249999375,1,0,1,0,1,0,1
1,3800.3,28,0,196072.5984,0,1,0,2,9,0.0,0,0,2,0,0,0,1
1,3800.3,168,0,87532.41,0,1,7,1,6,0.0,0,1,2,0,1,0,1
0,3800.3,224,0,112041.4848,0,1,1,9,8,10.0,0,1,3,1,1,0,0
1,3800.3,28,0,220581.6732,0,1,0,5,7,10.0,0,0,3,1,1,0,1
1,3800.3,28,1,108540.1884,0,1,1,3,8,10.0,0,0,2,1,1,0,1
1,3800.3,72,0,108540.1884,0,1,7,1,9,10.0,0,0,1,1,1,0,1
0,1791.94,16,0,24509.0748,0,1,1,1,1,0.0,0,1,2,1,1,0,1
2,3800.3,128,0,234586.8588,0,1,1,0,8,3.4999825,0,0,3,1,1,0,1
1,3800.3,168,0,49018.1496,1,1,1,4,1,0.142856939,0,0,2,1,0,0,1
2,3800.3,168,0,112041.4848,0,1,4,9,2,0.0,0,0,4,1,1,0,0
0,3800.3,156,1,14005.1856,0,0,1,9,5,0.0,0,0,1,1,0,0,0
3,3800.3,168,0,154057.0416,0,1,0,1,8,0.0,0,0,1,1,1,1,1
0,1791.94,80,1,63023.3352,0,0,0,4,5,1.999993333,0,0,1,1,1,0,1
-1,1791.94,264,0,220581.6732,0,1,16,6,12,10.0,0,1,3,1,1,0,1
-1,1791.94,108,1,87532.41,0,1,1,9,4,0.0,0,0,1,1,1,0,1
1,3800.3,80,0,112041.4848,0,1,1,1,11,10.0,0,0,2,1,0,0,1
1,3800.3,324,0,220581.6732,0,1,13,11,12,0.0,0,1,2,1,0,0,1
5,3800.3,16,1,49018.1496,0,0,1,1,15,0.166666389,0,0,0,1,0,0,1
4,1791.94,252,0,98036.2992,0,1,1,0,5,0.0,1,0,2,0,1,0,1
0,3800.3,64,0,24509.0748,0,1,1,0,1,0.4999975,0,0,0,1,0,0,1
0,1791.94,256,0,154057.0416,0,1,11,1,9,10.0,0,1,3,0,0,0,1
0,3800.3,128,1,49018.1496,0,0,1,0,1,0.0,0,0,1,1,0,0,1
0,3800.3,212,0,154057.0416,1,1,1,0,1,0.0,0,1,3,1,1,0,1
5,3800.3,44,3,24509.0748,0,1,1,2,2,10.0,0,0,2,1,1,0,1
5,3800.3,256,0,154057.0416,0,1,0,4,4,0.0,0,0,3,0,1,0,1
3,3800.3,16,0,122545.374,0,1,0,1,7,10.0,0,0,1,1,1,0,1
1,3800.3,128,0,122545.374,0,1,7,9,7,0.0,0,0,5,1,1,0,1
1,3800.3,16,0,112041.4848,1,1,1,2,1,10.0,0,0,1,1,1,0,1
0,3800.3,112,0,49018.1496,1,1,4,5,6,0.0,1,0,2,1,0,0,1
0,3800.3,124,2,147054.4488,0,0,0,9,1,10.0,0,0,1,0,0,0,1
2,3800.3,112,1,224082.9696,0,1,0,5,4,4.4999775,0,0,3,1,1,1,1
0,3800.3,212,1,147054.4488,0,1,6,0,14,0.142856939,0,0,0,1,1,0,0
0,3800.3,100,0,49018.1496,1,1,3,5,5,3.4999825,0,0,1,1,0,0,1
1,3800.3,252,0,24509.0748,0,0,1,0,11,0.0,0,1,0,1,1,0,1
2,3800.3,212,2,220581.6732,1,0,2,9,9,0.0,0,1,0,0,1,0,1
0,3800.3,56,1,231085.5624,0,1,5,0,16,0.0,0,0,2,1,1,1,1
0,3800.3,252,0,147054.4488,0,1,6,6,11,10.0,0,0,2,1,1,0,0
2,3800.3,124,0,220581.6732,0,1,0,8,9,0.0,1,0,3,1,1,0,1
-1,3800.3,252,0,14005.1856,1,0,13,2,4,10.0,1,0,2,1,1,0,1
2,1791.94,112,2,185568.7092,0,1,0,8,7,5.999940001,0,0,0,1,0,0,1
1,3800.3,184,1,14005.1856,0,0,2,12,14,0.0,1,0,0,0,0,1,1
3,1791.94,264,0,24509.0748,1,1,13,8,5,0.0,1,1,2,1,0,1,1
0,1791.94,168,1,24509.0748,0,1,0,1,1,5.999940001,0,0,0,1,1,0,1
1,3800.3,168,0,24509.0748,0,1,0,6,9,0.249999375,0,0,4,1,1,0,1
0,3800.3,368,1,14005.1856,1,1,3,0,6,0.0,0,1,2,1,1,0,1
0,3800.3,156,0,14005.1856,0,1,0,1,1,0.1999996,0,1,3,1,1,0,1
3,3800.3,252,0,231085.5624,0,1,5,0,1,0.333332222,0,1,3,1,1,0,0
0,1791.94,200,0,24509.0748,0,0,4,1,9,1.999993333,0,0,2,1,1,1,0
0,3800.3,28,0,196072.5984,1,0,0,1,11,3.4999825,0,1,4,1,1,0,1
3,3800.3,56,0,196072.5984,0,1,11,2,1,10.0,0,1,1,1,1,0,1
0,3800.3,176,0,14005.1856,0,1,2,0,6,0.0,0,0,2,1,1,0,1
1,3800.3,28,0,122545.374,0,0,0,2,3,1.999993333,1,0,1,1,1,0,0
-1,3800.3,200,0,14005.1856,0,1,6,1,5,0.166666528,0,0,2,1,0,1,1
0,1791.94,168,1,87532.41,1,1,1,1,8,0.0,0,0,2,1,1,0,1
0,3800.3,200,0,24509.0748,0,1,1,2,7,10.0,0,1,3,1,1,0,1
0,3800.3,56,1,24509.0748,0,0,0,1,9,0.0,0,1,1,1,0,0,1
2,1791.94,28,0,220581.6732,0,0,1,2,8,0.090909008,0,0,1,0,1,1,0
1,3800.3,28,0,122545.374,0,1,0,2,1,0.0,0,1,2,1,1,0,1
0,3800.3,224,1,14005.1856,1,0,0,4,9,0.0,0,0,2,1,0,0,0
0,3800.3,28,0,224082.9696,0,0,0,1,7,0.0,0,1,1,0,0,0,0
0,1791.94,28,0,87532.41,0,1,9,8,1,0.0,0,0,3,1,1,1,1
0,1791.94,324,0,220581.6732,1,1,2,1,9,0.0,0,1,0,1,0,0,0
4,3800.3,16,0,56020.7424,1,0,0,9,4,0.0,1,1,1,1,1,0,1
0,3800.3,28,0,49018.1496,0,1,1,1,9,0.0,0,0,2,1,1,0,1
5,1791.94,16,0,24509.0748,1,1,0,9,1,0.0,0,0,3,1,1,0,1
0,3800.3,252,0,14005.1856,0,1,1,2,1,5.999940001,1,0,2,1,1,0,1
0,3800.3,188,0,234586.8588,0,1,0,2,1,10.0,0,1,1,1,0,1,1
0,3800.3,108,0,49018.1496,0,1,6,0,1,0.0,0,1,1,0,1,0,1
2,1791.94,80,0,164560.9308,1,1,1,2,1,0.0,0,1,2,0,0,0,0
3,3800.3,108,0,224082.9696,1,1,1,6,2,0.249999375,1,0,2,1,1,0,1
0,3800.3,212,3,14005.1856,0,0,1,1,1,10.0,0,0,1,1,1,1,0
0,1791.94,264,0,161059.6344,1,1,0,9,9,6.4999675,0,0,0,0,0,0,1
1,1791.94,212,0,112041.4848,0,1,2,1,1,10.0,1,0,0,0,1,0,1
0,3800.3,200,0,122545.374,1,0,1,5,8,0.166666528,0,1,1,0,0,0,1
0,3800.3,264,0,38514.2604,0,1,1,11,6,10.0,0,1,3,1,0,0,1
0,3800.3,212,0,108540.1884,1,1,2,11,5,0.0,0,0,4,1,1,0,1
0,3800.3,252,0,112041.4848,0,1,1,5,1,10.0,0,0,0,1,1,0,1
1,3800.3,108,0,112041.4848,1,0,1,1,1,10.0,1,0,0,1,1,0,1
0,3800.3,264,0,185568.7092,0,1,1,2,11,0.0,0,0,0,1,1,0,1
0,3800.3,264,0,122545.374,0,1,11,0,9,0.0,0,0,0,1,1,0,1
2,3800.3,128,0,112041.4848,0,1,0,2,1,0.0,0,0,0,1,1,0,1
3,1791.94,212,0,63023.3352,1,0,0,9,4,0.0,0,1,3,1,1,0,0
1,1791.94,176,0,234586.8588,0,1,1,2,6,0.0,0,0,2,1,0,1,1
0,1791.94,16,0,24509.0748,1,1,3,8,2,10.0,1,1,0,0,1,0,1
-1,3800.3,28,0,220581.6732,0,0,3,9,1,0.0,0,1,1,1,1,0,0
-1,3800.3,44,0,24509.0748,0,1,1,9,1,0.99999,0,0,1,1,1,0,0
0,3800.3,128,0,94535.0028,1,0,16,0,7,10.0,0,0,3,1,1,0,1
0,3800.3,56,0,122545.374,0,1,1,5,2,0.111110988,0,0,3,1,1,1,1
0,3800.3,368,0,14005.1856,0,1,1,3,9,6.4999675,0,1,4,0,1,0,0
2,3800.3,28,1,98036.2992,1,1,13,6,8,10.0,1,0,0,1,1,0,1
0,1791.94,212,0,49018.1496,0,1,7,3,5,0.249999375,0,0,1,1,1,0,0
4,3800.3,112,2,220581.6732,0,0,1,2,8,10.0,0,1,0,0,0,0,1
2,3800.3,252,0,49018.1496,0,1,0,9,2,0.0,0,0,3,1,0,0,1
5,3800.3,56,1,14005.1856,0,1,1,2,12,10.0,1,0,0,1,1,0,0
0,1791.94,72,0,147054.4488,1,0,0,2,1,10.0,0,0,2,1,0,0,1
-1,3800.3,368,1,136550.5596,0,0,1,2,14,10.0,0,0,1,1,1,0,1
1,3800.3,224,0,147054.4488,0,1,5,1,7,0.0,1,0,5,1,1,0,1
3,3800.3,28,0,14005.1856,0,0,0,2,7,0.0,1,0,2,0,1,1,1
-1,3800.3,28,0,164560.9308,0,1,6,2,1,0.0,0,0,2,1,0,0,1
0,1791.94,56,0,234586.8588,0,0,1,2,11,0.0,0,0,1,1,1,1,1
2,1791.94,16,0,147054.4488,1,1,1,0,12,0.0,0,1,3,1,1,0,1
2,3800.3,176,0,14005.1856,1,1,0,1,16,5.999940001,0,0,2,1,1,0,1
0,3800.3,124,0,108540.1884,0,1,1,9,1,10.0,0,1,1,0,1,0,1
1,1791.94,28,0,231085.5624,1,1,0,1,12,0.0,0,1,2,1,1,0,1
1,1791.94,140,0,122545.374,1,1,1,9,8,0.0,1,0,0,0,1,0,1
0,1791.94,56,0,220581.6732,0,1,0,1,9,10.0,0,0,2,1,0,1,0
0,3800.3,44,0,224082.9696,0,1,1,5,2,0.0,0,1,1,0,1,1,0
0,3800.3,252,3,24509.0748,0,1,1,0,5,0.5999988,0,0,0,1,1,0,1
0,3800.3,112,0,49018.1496,0,1,1,5,7,10.0,0,0,1,1,1,0,1
1,1791.94,80,0,322119.2688,1,1,0,6,12,0.333332222,0,0,5,1,1,0,1
0,3800.3,56,1,56020.7424,0,1,7,0,7,0.333332222,0,1,1,0,1,0,0
1,3800.3,16,0,24509.0748,0,0,0,9,9,10.0,1,0,1,0,1,0,1
0,3800.3,28,0,14005.1856,0,1,0,2,9,4.4999775,0,0,0,0,0,0,1
2,1791.94,140,0,14005.1856,0,1,7,6,1,0.0,0,0,1,1,0,0,1
-1,3800.3,252,0,147054.4488,0,1,1,5,16,0.0,1,0,0,1,0,1,1
1,3800.3,368,0,70025.928,0,0,9,1,16,0.111110988,1,0,3,0,0,1,0
-1,1791.94,156,0,24509.0748,0,1,0,0,15,0.0,0,1,2,1,1,0,1
0,1791.94,128,0,157558.338,0,0,0,9,5,10.0,0,0,2,1,1,0,1
1,3800.3,140,0,220581.6732,0,0,1,4,8,0.0,1,1,0,1,1,0,1
0,1791.94,28,1,220581.6732,0,1,0,2,11,0.0,0,1,1,1,0,0,1
1,3800.3,252,0,112041.4848,0,0,1,5,8,0.249999375,0,0,0,1,1,0,1
0,3800.3,28,0,56020.7424,0,0,5,1,2,0.0,0,1,1,1,1,1,0
1,1791.94,252,0,196072.5984,0,0,1,3,1,0.0,0,1,2,1,1,0,1
0,3800.3,264,0,231085.5624,0,1,6,1,1,10.0,0,0,2,1,1,0,1
0,3800.3,124,1,98036.2992,0,1,2,0,5,10.0,0,0,3,0,1,0,1
0,1791.94,188,0,122545.374,1,1,5,0,12,0.0,0,1,1,1,1,0,1
-1,3800.3,28,0,175064.82,0,1,6,0,12,0.0,0,0,1,0,1,0,1
1,3800.3,56,0,49018.1496,0,0,1,5,9,0.0,0,0,2,1,0,0,0
5,3800.3,252,1,164560.9308,0,1,1,0,7,0.0,0,0,3,1,1,0,1
1,1791.94,252,0,98036.2992,0,1,1,9,1,0.999998333,0,0,0,1,1,0,1
0,1791.94,44,0,14005.1856,0,1,0,1,8,10.0,1,0,2,0,0,0,1
1,3800.3,368,2,24509.0748,0,1,11,0,6,5.999940001,0,0,0,1,1,0,1
0,1791.94,268,0,87532.41,0,0,0,5,16,0.99999,0,0,1,1,0,0,1
0,3800.3,252,1,38514.2604,1,1,1,9,8,0.0,0,0,3,1,1,0,1
2,1791.94,16,1,122545.374,0,0,0,9,1,6.999930001,0,0,0,1,1,0,1
1,3800.3,16,0,108540.1884,0,1,0,5,12,10.0,0,1,3,1,1,0,1
0,3800.3,252,0,224082.9696,0,1,5,6,15,10.0,0,0,2,1,1,0,1
0,1791.94,28,0,49018.1496,0,0,1,5,12,10.0,0,0,2,1,0,0,1
-1,3800.3,124,0,24509.0748,1,1,1,0,6,10.0,0,1,1,1,0,1,1
0,3800.3,124,0,49018.1496,0,1,6,6,5,0.249999375,0,1,3,1,1,0,1
4,3800.3,252,0,49018.1496,0,1,1,11,15,10.0,0,0,1,1,1,0,1
0,3800.3,28,0,98036.2992,1,1,0,4,6,0.0,0,1,2,0,0,0,1
0,3800.3,28,0,175064.82,1,1,5,3,1,10.0,0,1,1,1,1,0,1
0,3800.3,112,0,220581.6732,0,1,1,2,1,0.0,0,0,2,1,1,0,1
2,3800.3,212,0,24509.0748,0,1,0,6,9,0.0,0,0,0,1,0,0,1
0,3800.3,56,1,154057.0416,1,0,1,7,7,0.0,0,0,3,1,1,0,1
0,3800.3,168,0,164560.9308,0,0,0,1,5,10.0,0,0,2,1,1,0,1
1,3800.3,268,0,14005.1856,0,1,7,9,8,0.0,0,0,0,1,1,0,1
3,3800.3,224,0,24509.0748,0,1,1,1,1,0.0,0,1,2,0,0,0,0
-1,1791.94,264,0,56020.7424,1,1,0,0,8,5.999940001,0,1,1,1,1,0,1
3,3800.3,224,0,14005.1856,0,1,1,3,1,0.0,0,0,1,1,1,0,1
0,3800.3,28,1,24509.0748,0,1,13,12,1,10.0,0,0,2,1,0,0,0
3,3800.3,252,0,231085.5624,0,1,0,12,1,0.333332222,0,0,1,1,1,0,1
0,3800.3,16,0,98036.2992,0,1,1,0,1,0.0,0,0,1,1,0,0,1
0,1791.94,212,0,94535.0028,0,1,1,0,9,0.0,0,1,2,1,1,1,1
0,3800.3,128,0,24509.0748,0,1,0,0,1,0.0,0,1,2,1,0,0,1
0,3800.3,184,0,24509.0748,0,1,5,1,6,6.4999675,0,0,3,1,1,0,1
4,3800.3,112,0,122545.374,0,1,1,7,2,0.0,0,0,1,1,0,0,1
2,3800.3,128,0,220581.6732,1,0,1,2,8,0.166666389,1,0,0,1,1,1,0
0,1791.94,72,0,154057.0416,0,1,0,12,1,0.0,0,0,2,0,1,0,1
0,3800.3,200,0,112041.4848,1,1,0,0,5,0.1999996,1,0,2,1,1,0,1
0,3800.3,224,2,220581.6732,1,0,1,4,6,0.0,0,0,0,1,1,0,1
4,1791.94,252,0,161059.6344,0,1,6,11,16,0.0,0,1,0,0,1,0,1
0,3800.3,16,2,224082.9696,0,1,1,1,4,0.4999975,0,1,3,1,0,0,1
0,3800.3,200,0,24509.0748,0,0,1,1,2,0.1999996,0,0,2,1,1,0,1
0,3800.3,28,0,24509.0748,1,1,0,4,11,0.0,0,1,0,1,0,0,1
0,3800.3,28,0,231085.5624,1,1,1,2,1,5.999940001,0,0,2,1,0,0,1
0,3800.3,28,0,231085.5624,0,1,1,12,11,1.999993333,0,0,1,0,1,0,1
0,1791.94,72,0,234586.8588,0,1,4,0,5,0.0,0,0,1,1,1,0,1
0,1791.94,256,1,63023.3352,0,1,7,2,1,0.166666389,0,1,1,1,0,0,1
-1,3800.3,168,0,220581.6732,1,1,1,1,1,0.0,0,0,2,1,0,0,0
0,3800.3,28,0,49018.1496,0,1,1,2,1,10.0,0,0,1,0,1,1,1
0,3800.3,224,0,24509.0748,0,0,0,0,2,0.0,0,0,1,1,1,0,1
1,3800.3,188,0,147054.4488,0,1,1,2,8,0.0,0,1,2,0,1,1,1
2,3800.3,16,0,122545.374,1,0,1,1,3,0.5999988,0,1,5,1,1,0,1
0,3800.3,64,0,220581.6732,0,1,11,2,1,0.0,1,0,3,1,0,0,1
4,3800.3,252,0,147054.4488,1,1,1,0,1,4.4999775,0,0,3,1,1,0,1
-1,3800.3,124,0,147054.4488,0,0,0,0,6,0.0,0,1,3,1,0,0,0
0,3800.3,100,1,70025.928,1,0,1,1,1,0.4999975,0,0,2,1,1,0,1
0,3800.3,180,0,49018.1496,0,0,0,5,9,0.0,0,1,2,1,0,0,1
3,3800.3,188,0,147054.4488,0,1,1,0,3,0.0,0,1,0,1,1,0,1
0,1791.94,56,3,14005.1856,0,1,2,9,9,0.0,0,0,2,1,0,0,1
2,3800.3,100,0,24509.0748,0,1,1,1,8,0.0,0,0,1,0,1,0,1
1,1791.94,252,0,56020.7424,0,1,1,4,6,10.0,1,0,2,1,1,0,1
0,1791.94,128,0,220581.6732,0,1,7,7,9,10.0,0,1,2,0,0,0,1
-1,3800.3,44,0,108540.1884,0,1,1,5,9,10.0,1,0,1,0,1,0,1
2,3800.3,252,0,14005.1856,0,1,1,2,1,10.0,0,0,2,1,1,0,1
2,3800.3,28,0,24509.0748,0,1,5,5,1,0.166666528,0,1,1,1,1,0,1
0,3800.3,16,0,122545.374,0,1,7,2,8,0.0,0,0,2,0,1,0,1
0,1791.94,112,1,70025.928,0,1,11,4,8,0.0,0,0,1,1,0,0,1
2,1791.94,80,0,87532.41,0,1,1,1,1,0.0,0,0,1,1,1,0,1
2,3800.3,264,0,24509.0748,0,1,1,3,14,4.99995,0,0,0,1,1,0,1
0,3800.3,28,0,24509.0748,1,0,1,6,6,6.4999675,0,1,0,1,1,1,0
0,1791.94,44,0,87532.41,1,1,1,2,4,10.0,0,1,0,1,0,0,1
0,1791.94,72,1,283605.0084,0,1,1,4,1,0.0,0,1,2,1,1,0,1
1,1791.94,80,0,161059.6344,0,0,1,9,14,10.0,0,0,0,0,1,0,1
2,3800.3,56,0,24509.0748,0,1,7,1,9,0.0,0,0,1,1,0,0,1
-1,1791.94,168,0,154057.0416,0,1,7,0,9,6.4999675,0,1,5,0,0,0,0
0,3800.3,128,0,122545.374,0,1,1,6,3,10.0,0,0,0,1,0,0,1
0,3800.3,212,0,24509.0748,1,1,1,6,2,0.0,0,0,0,1,1,0,1
0,3800.3,56,0,136550.5596,1,1,1,1,1,0.0,0,0,1,1,1,0,1
1,3800.3,16,1,108540.1884,0,0,1,9,10,0.0,1,1,3,0,1,0,1
0,3800.3,256,0,24509.0748,0,1,1,0,7,5.999940001,0,0,0,1,1,0,1
2,3800.3,256,1,49018.1496,0,1,16,5,5,0.0,0,1,1,0,0,0,0
1,3800.3,128,0,49018.1496,0,1,1,8,10,0.166666528,0,0,2,1,1,0,0
2,1791.94,176,0,24509.0748,0,1,13,0,1,0.0,0,0,0,0,1,1,1
0,3800.3,56,0,14005.1856,0,1,1,2,9,3.4999825,1,0,4,0,0,0,1
1,3800.3,28,0,49018.1496,0,1,0,2,1,6.4999675,0,0,1,0,0,0,1
0,3800.3,64,0,234586.8588,1,1,1,9,9,10.0,0,1,1,0,1,0,1
0,3800.3,28,1,14005.1856,0,0,0,1,1,0.0,0,0,1,1,1,0,1
0,1791.94,252,1,224082.9696,0,0,1,0,1,10.0,0,0,0,1,0,1,1
0,1791.94,188,1,24509.0748,1,1,0,6,2,0.0,0,1,1,1,1,0,0
3,3800.3,188,0,220581.6732,0,1,0,1,1,10.0,0,1,2,1,1,0,1
1,3800.3,156,0,14005.1856,1,1,1,8,8,6.999930001,1,0,2,1,0,0,1
0,3800.3,224,0,24509.0748,0,0,1,0,9,0.0,0,1,2,1,1,0,1
0,1791.94,44,1,231085.5624,0,1,6,5,6,0.0,0,0,4,1,1,0,1
0,3800.3,16,0,220581.6732,0,1,1,5,3,10.0,0,1,0,1,0,0,1
0,1791.94,140,0,49018.1496,1,1,5,2,1,10.0,0,0,3,0,1,1,0
0,3800.3,64,0,112041.4848,1,1,0,1,6,0.249999375,0,1,3,1,1,0,1
5,3800.3,140,0,196072.5984,0,0,1,1,4,0.0,0,0,0,1,1,1,1
1,3800.3,28,0,164560.9308,0,1,0,0,1,0.0,0,1,1,1,0,0,1
1,3800.3,256,0,112041.4848,0,1,9,9,1,0.0,1,0,1,0,0,1,1
3,1791.94,200,0,98036.2992,0,1,7,11,1,0.0,0,0,0,1,0,0,1
1,1791.94,28,0,147054.4488,0,1,0,4,1,1.999993333,0,0,5,1,0,0,1
1,1791.94,224,0,112041.4848,0,0,6,0,7,0.4999975,0,0,3,1,0,0,1
2,3800.3,212,0,14005.1856,0,1,0,8,6,0.0,0,1,5,1,1,0,1
0,3800.3,212,0,231085.5624,0,1,1,4,1,0.0,0,0,2,1,1,0,1
2,3800.3,264,0,24509.0748,1,1,0,9,6,0.0,0,0,3,1,0,0,1
1,3800.3,28,1,14005.1856,0,1,0,6,2,4.4999775,0,0,0,1,1,0,1
0,1791.94,252,0,49018.1496,0,1,7,4,5,0.333332222,0,0,0,0,0,0,1
1,3800.3,156,0,220581.6732,0,1,1,0,8,0.111110988,1,0,4,1,1,0,1
3,1791.94,64,0,196072.5984,0,1,0,1,1,0.0,0,0,3,1,1,0,1
3,3800.3,112,0,175064.82,1,1,0,2,6,10.0,0,0,4,1,1,0,1
3,3800.3,28,0,220581.6732,1,0,0,11,8,0.5999988,0,1,0,1,0,0,1
0,3800.3,28,1,175064.82,0,0,0,9,9,10.0,0,0,1,1,1,0,1
1,1791.94,112,0,157558.338,1,1,0,2,6,0.0,0,1,2,0,1,0,1
-1,3800.3,268,0,49018.1496,0,1,4,0,1,0.249999375,0,0,2,1,1,1,1
0,1791.94,112,1,136550.5596,0,0,1,3,1,0.0,0,1,2,0,0,0,1
3,3800.3,252,0,164560.9308,0,1,1,2,8,5.999940001,1,0,2,1,0,1,1
0,3800.3,28,1,24509.0748,1,1,0,0,3,0.0,1,1,3,1,0,0,1
5,1791.94,56,0,161059.6344,1,0,1,5,9,3.4999825,0,1,2,1,0,0,1
0,3800.3,16,1,108540.1884,1,0,7,6,9,0.249999375,1,0,2,0,0,0,0
0,3800.3,324,1,112041.4848,0,1,9,11,1,0.0,0,0,0,0,0,0,1
0,3800.3,28,0,24509.0748,1,0,0,9,1,10.0,0,0,2,1,1,0,0
0,1791.94,28,0,322119.2688,1,0,1,9,7,10.0,1,0,4,0,1,0,1
0,3800.3,168,0,87532.41,0,0,1,9,9,10.0,0,0,0,1,1,0,0
0,3800.3,200,0,122545.374,0,1,9,0,10,10.0,0,1,1,1,1,0,1
0,3800.3,180,0,220581.6732,0,1,7,2,1,6.999930001,0,0,2,1,1,0,1
5,3800.3,28,0,196072.5984,1,0,0,4,8,0.0,1,0,0,1,1,0,1
3,1791.94,200,0,38514.2604,1,1,6,5,3,0.0,0,0,4,1,1,0,1
2,3800.3,140,0,14005.1856,0,0,5,0,2,10.0,0,0,1,1,0,0,1
0,3800.3,56,0,220581.6732,0,1,1,0,8,0.0,0,0,1,0,0,0,1
1,3800.3,64,0,24509.0748,0,0,1,2,6,0.0,0,0,1,1,1,0,1
0,1791.94,200,0,122545.374,0,1,0,3,8,4.99995,0,1,2,1,0,0,1
0,3800.3,28,0,87532.41,0,1,1,2,5,10.0,0,0,2,0,1,0,1
0,3800.3,180,0,224082.9696,1,1,0,8,1,1.999993333,0,0,3,1,0,1,1
3,3800.3,44,0,112041.4848,0,0,1,1,5,10.0,0,1,2,1,0,0,1
2,3800.3,28,0,24509.0748,0,0,1,0,3,10.0,0,1,0,1,1,0,1
